date,btl_rating,tln_rating,alp_rating,problem_1,problem_2,problem_3,chance_1,chance_2,chance_3,longitude,latitude,station_name,climate_id,year,month,day,data_quality,max_temp_c,min_temp_c,mean_temp_c,heat_deg_day_c,cool_deg_day_c,total_rain_mm,total_snow_cm,total_precip_mm,snow_on_ground_cm,dir_of_max_gust_10s_deg,spd_of_max_gust_kmh
2023-06-11,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,11,,23.2,10.1,16.7,1.3,0,,,1.6,0,7,31
2023-06-12,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,12,,27.6,6.7,17.2,0.8,0,,,0,0,,
2023-06-13,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,13,,,,,,,,,,0,,
2023-06-14,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,14,,,,,,,,,,,,
2023-06-15,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,15,,,,,,,,,,0,,
2023-06-16,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,16,,,,,,,,,,0,,
2023-06-17,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,17,,,,,,,,,,,,
2023-06-18,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,18,,,,,,,,,,,,
2023-06-19,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,19,,,,,,,,,,,,
2023-06-20,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,20,,,,,,,,,,0,,
2023-06-21,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,21,,,,,,,,,,0,,
2023-06-22,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,22,,,,,,,,,,,,
2023-06-23,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,23,,22.3,-0.8,10.8,7.2,0,,,0,0,25,34
2023-06-24,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,24,,22.4,1.9,12.2,5.8,0,,,0,0,26,50
2023-06-25,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,25,,21.7,4.6,13.1,4.9,0,,,0.2,0,25,38
2023-06-26,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,26,,25.5,3.8,14.7,3.3,0,,,0,0,25,37
2023-06-27,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,27,,25.9,7.3,16.6,1.4,0,,,0,0,26,51
2023-06-28,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,28,,27.1,7.7,17.4,0.6,0,,,0,0,25,36
2023-06-29,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,29,,26,6.3,16.1,1.9,0,,,0.2,0,25,50
2023-06-30,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,6,30,,27,9,18,0,0,,,0,,26,45
2023-07-01,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,1,,25.1,6.3,15.7,2.3,0,,,0,,26,71
2023-07-02,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,2,,19.6,4.9,12.3,5.7,0,,,0.3,0,23,52
2023-07-03,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,3,,19.3,-1.3,9,9,0,,,0,0,,
2023-07-04,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,4,,21.4,4.3,12.8,5.2,0,,,0,0,26,34
2023-07-05,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,5,,24.1,1.4,12.8,5.2,0,,,0,0,,
2023-07-06,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,6,,25,5,15,3,0,,,0,0,8,41
2023-07-07,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,7,,23.7,7.3,15.5,2.5,0,,,0,0,9,36
2023-07-08,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,8,,29.4,4.3,16.8,1.2,0,,,0,0,24,38
2023-07-09,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,9,,,,,,,,,,0,,
2023-07-10,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,10,,,,,,,,,,1,,
2023-07-11,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,11,,,,,,,,,,1,,
2023-07-12,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,12,,,,,,,,,,1,,
2023-07-13,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,13,,,,,,,,,,1,,
2023-07-14,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,14,,,,,,,,,,1,,
2023-07-15,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,15,,24.8,5.6,15.2,2.8,0,,,0,0,26,51
2023-07-16,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,16,,28,6.3,17.1,0.9,0,,,0,0,26,43
2023-07-17,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,17,,,,,,,,,,0,,
2023-07-18,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,18,,,,,,,,,,1,,
2023-07-19,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,19,,25.2,1,13.1,4.9,0,,,0,0,26,34
2023-07-20,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,20,,28.3,5.3,16.8,1.2,0,,,0,0,,
2023-07-21,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,21,,,,,,,,,,0,,
2023-07-22,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,22,,28.3,9.9,19.1,0,1.1,,,0.3,0,26,43
2023-07-23,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,23,,27.7,5.9,16.8,1.2,0,,,0,0,25,49
2023-07-24,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,24,,,,,,,,,,0,,
2023-07-25,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,25,,,,,,,,,,,,
2023-07-26,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,26,,,,,,,,,,0,,
2023-07-27,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,27,,,,,,,,,,0,,
2023-07-28,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,28,,16.5,6.3,11.4,6.6,0,,,1.2,0,,
2023-07-29,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,29,,26.4,7.3,16.8,1.2,0,,,0,0,25,31
2023-07-30,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,30,,25.7,7.6,16.6,1.4,0,,,1.2,0,25,53
2023-07-31,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,7,31,,24.9,4.7,14.8,3.2,0,,,0.3,0,25,43
2023-08-01,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,1,,25,2.3,13.6,4.4,0,,,0,0,26,42
2023-08-02,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,2,,26.7,4.3,15.5,2.5,0,,,0,0,26,40
2023-08-03,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,3,,26,4.2,15.1,2.9,0,,,0,0,25,42
2023-08-04,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,4,,26.4,8,17.2,0.8,0,,,0,,25,32
2023-08-05,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,5,,25.6,9.7,17.7,0.3,0,,,0,0,6,34
2023-08-06,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,6,,,,,,,,,,0,,
2023-08-07,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,7,,26.5,5.7,16.1,1.9,0,,,0,0,,
2023-08-08,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,8,,,,,,,,,,1,,
2023-08-09,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,9,,,,,,,,,,1,,
2023-08-10,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,10,,,,,,,,,,1,,
2023-08-11,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,11,,19.1,5.7,12.4,5.6,0,,,0,0,25,34
2023-08-12,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,12,,22.2,9.1,15.6,2.4,0,,,0,0,25,38
2023-08-13,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,13,,29.8,3.7,16.7,1.3,0,,,0,0,24,32
2023-08-14,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,14,,30.6,6.8,18.7,0,0.7,,,0,0,26,45
2023-08-15,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,15,,29.2,7.7,18.4,0,0.4,,,0,0,26,51
2023-08-16,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,16,,28.1,15.6,21.8,0,3.8,,,0,0,26,45
2023-08-17,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,17,,28.6,11.1,19.8,0,1.8,,,0,,27,52
2023-08-18,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,18,,,,,,,,,,0,,
2023-08-19,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,19,,,,,,,,,,0,,
2023-08-20,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,20,,20.8,1.4,11.1,6.9,0,,,0,0,,
2023-08-21,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,21,,20.7,3.4,12,6,0,,,0,0,,
2023-08-22,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,22,,,,,,,,,,1,,
2023-08-23,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,23,,,,,,,,,,0,,
2023-08-24,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,24,,16.3,5.9,11.1,6.9,0,,,0,1,,
2023-08-25,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,25,,23,3.3,13.1,4.9,0,,,0,0,,
2023-08-26,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,26,,,,,,,,,,0,,
2023-08-27,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,27,,,,,,,,,,,,
2023-08-28,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,28,,,,,,,,,,,,
2023-08-29,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,29,,28.5,4.7,16.6,1.4,0,,,0,0,25,31
2023-08-30,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,30,,21,7.9,14.4,3.6,0,,,0.4,0,25,31
2023-08-31,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,8,31,,,,,,,,,,1,,
2023-09-01,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,1,,,,,,,,,,1,,
2023-09-02,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,2,,23.6,6.9,15.2,2.8,0,,,0,0,21,47
2023-09-03,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,3,,,,,,,,,,0,,
2023-09-04,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,4,,15.7,6.3,11,7,0,,,0,1,,
2023-09-05,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,5,,,,,,,,,,1,,
2023-09-06,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,6,,,,,,,,,,1,,
2023-09-07,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,7,,,,,,,,,,0,,
2023-09-08,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,8,,,,,,,,,,0,,
2023-09-09,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,9,,22.4,-0.9,10.7,7.3,0,,,0,0,,
2023-09-10,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,10,,22.5,-0.1,11.2,6.8,0,,,0,0,26,32
2023-09-11,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,11,,20.5,2.4,11.5,6.5,0,,,0,0,26,33
2023-09-12,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,12,,,,,,,,,,0,,
2023-09-13,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,13,,,,,,,,,,1,,
2023-09-14,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,14,,20.6,-0.7,9.9,8.1,0,,,0,0,25,34
2023-09-15,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,15,,22.7,-1.6,10.5,7.5,0,,,0,0,25,38
2023-09-16,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,16,,23.8,0.6,12.2,5.8,0,,,0,0,26,37
2023-09-17,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,17,,,,,,,,,,0,,
2023-09-18,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,18,,,,,,,,,,0,,
2023-09-19,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,19,,,,,,,,,,0,,
2023-09-20,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,20,,,,,,,,,,0,,
2023-09-21,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,21,,16.2,-3.6,6.3,11.7,0,,,0.2,0,,
2023-09-22,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,22,,19.2,-3.4,7.9,10.1,0,,,0,0,,
2023-09-23,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,23,,,,,,,,,,0,,
2023-09-24,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,24,,10.1,1.9,6,12,0,,,2.4,0,25,35
2023-09-25,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,25,,12.8,1.8,7.3,10.7,0,,,0,0,28,36
2023-09-26,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,26,,,,,,,,,,0,,
2023-09-27,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,27,,9.3,2.7,6,12,0,,,0,0,,
2023-09-28,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,28,,,,,,,,,,0,,
2023-09-29,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,29,,,,,,,,,,0,,
2023-09-30,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,9,30,,,,,,,,,,0,,
2023-10-01,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,1,,11.3,-1.5,4.9,13.1,0,,,0.2,0,,
2023-10-02,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,2,,8.6,-1.8,3.4,14.6,0,,,0,0,27,33
2023-10-03,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,3,,10.7,-2.6,4,14,0,,,0,0,25,37
2023-10-04,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,4,,,,,,,,,,,,
2023-10-05,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,5,,14.3,0.7,7.5,10.5,0,,,0,0,26,36
2023-10-06,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,6,,14.8,-3.9,5.5,12.5,0,,,0,0,25,37
2023-10-07,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,7,,17,-2.3,7.3,10.7,0,,,0,0,25,32
2023-10-08,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,8,,17.4,-2.5,7.4,10.6,0,,,0,0,25,34
2023-10-09,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,9,,17.4,0.7,9.1,8.9,0,,,0,0,25,33
2023-10-10,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,10,,,,,,,,,,,,
2023-10-11,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,11,,,,,,,,,,0,,
2023-10-12,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,12,,11.7,0.7,6.2,11.8,0,,,0,0,,
2023-10-13,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,13,,8.9,-0.3,4.3,13.7,0,,,0,0,,
2023-10-14,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,14,,12,-2.7,4.7,13.3,0,,,0,0,,
2023-10-15,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,15,,,,,,,,,,0,,
2023-10-16,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,16,,,,,,,,,,0,,
2023-10-17,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,17,,,,,,,,,,,,
2023-10-18,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,18,,,,,,,,,,,,
2023-10-19,norating,norating,earlyseason,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,19,,,,,,,,,,,,
2023-10-20,norating,norating,earlyseason,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,20,,,,,,,,,,0,,
2023-10-21,norating,norating,earlyseason,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,21,,,,,,,,,,,,
2023-10-22,norating,norating,earlyseason,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,22,,,,,,,,,,,,
2023-10-23,norating,norating,earlyseason,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,23,,,,,,,,,,,,
2023-10-24,norating,norating,earlyseason,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,24,,,,,,,,,,,,
2023-10-25,norating,norating,earlyseason,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,25,,,,,,,,,,18,,
2023-10-26,norating,norating,earlyseason,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,26,,-5.5,-14,-9.7,27.7,0,,,0,15,,
2023-10-27,norating,norating,earlyseason,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,27,,-2.7,-18.5,-10.6,28.6,0,,,0,13,,
2023-10-28,norating,norating,earlyseason,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,28,,-4,-16.7,-10.3,28.3,0,,,0,12,,
2023-10-29,norating,norating,earlyseason,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,29,,-3.2,-15.6,-9.4,27.4,0,,,0,12,26,41
2023-10-30,norating,norating,earlyseason,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,30,,-4.4,-13.8,-9.1,27.1,0,,,0,12,26,45
2023-10-31,norating,norating,earlyseason,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,10,31,,-1.1,-11.1,-6.1,24.1,0,,,0,12,27,49
2023-11-01,norating,norating,earlyseason,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,1,,,,,,,,,,12,,
2023-11-02,norating,norating,earlyseason,windslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,2,,0.1,-4.5,-2.2,20.2,0,,,5.2,11,27,42
2023-11-03,norating,norating,earlyseason,windslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,3,,,,,,,,,,18,,
2023-11-04,norating,norating,earlyseason,windslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,4,,0.8,-0.7,0,18,0,,,4.3,20,26,49
2023-11-05,norating,norating,earlyseason,windslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,5,,1.8,-0.3,0.8,17.2,0,,,2.1,19,25,41
2023-11-06,norating,norating,earlyseason,windslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,6,,2.8,-3.4,-0.3,18.3,0,,,0,15,,
2023-11-07,norating,norating,earlyseason,windslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,7,,0.7,-4,-1.7,19.7,0,,,1.6,15,26,39
2023-11-08,norating,norating,earlyseason,windslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,8,,0.7,-4.4,-1.9,19.9,0,,,0,16,28,41
2023-11-09,norating,norating,earlyseason,windslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,9,,0.1,-3.9,-1.9,19.9,0,,,0,14,28,43
2023-11-10,norating,norating,earlyseason,windslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,10,,-0.9,-4.3,-2.6,20.6,0,,,0.4,13,26,45
2023-11-11,norating,earlyseason,considerable,windslab,dryloose,,likely,likely,,-116.34,51.44,YOHO PARK,11790J1,2023,11,11,,-0.4,-3.5,-1.9,19.9,0,,,8.9,15,24,50
2023-11-12,norating,earlyseason,earlyseason,windslab,dryloose,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2023,11,12,,3.3,-7.2,-1.9,19.9,0,,,1.8,23,27,31
2023-11-13,earlyseason,low,moderate,windslab,dryloose,,Likely,Likely,,-116.34,51.44,YOHO PARK,11790J1,2023,11,13,,-0.7,-7.6,-4.1,22.1,0,,,7.1,19,27,33
2023-11-14,norating,norating,norating,,,,,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,14,,-1.3,-5.8,-3.5,21.5,0,,,0,26,28,36
2023-11-15,earlyseason,low,moderate,windslab,dryloose,,Possible,Likely,,-116.34,51.44,YOHO PARK,11790J1,2023,11,15,,-3.4,-9,-6.2,24.2,0,,,2.3,24,27,32
2023-11-16,earlyseason,low,moderate,windslab,dryloose,,Possible,Possible,,-116.34,51.44,YOHO PARK,11790J1,2023,11,16,,-3.1,-11.4,-7.2,25.2,0,,,0,23,26,58
2023-11-17,earlyseason,low,considerable,windslab,dryloose,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2023,11,17,,-2.1,-7.6,-4.8,22.8,0,,,0.4,24,26,60
2023-11-18,earlyseason,moderate,considerable,persistentslab,windslab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2023,11,18,,-0.4,-11,-5.7,23.7,0,,,0,22,25,40
2023-11-19,earlyseason,moderate,considerable,persistentslab,,,Likely,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,19,,-2.5,-5,-3.7,21.7,0,,,2,20,25,45
2023-11-20,earlyseason,moderate,considerable,persistentslab,windslab,,Likely,Likely,,-116.34,51.44,YOHO PARK,11790J1,2023,11,20,,1.2,-8.9,-3.9,21.9,0,,,0,21,26,44
2023-11-21,earlyseason,moderate,considerable,persistentslab,,,Likely,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,21,,-2.9,-6,-4.5,22.5,0,,,0,21,26,71
2023-11-22,earlyseason,low,moderate,persistentslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,22,,-1.9,-4.7,-3.3,21.3,0,,,2.6,20,26,42
2023-11-23,earlyseason,low,moderate,persistentslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,23,,1.8,-15.2,-6.7,24.7,0,,,0,23,,
2023-11-24,earlyseason,low,moderate,persistentslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,24,,-6,-19.8,-12.9,30.9,0,,,0.2,22,,
2023-11-25,earlyseason,low,moderate,persistentslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,25,,-4.4,-19.3,-11.8,29.8,0,,,0,21,,
2023-11-26,earlyseason,low,moderate,persistentslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,26,,-7.9,-10.2,-9.1,27.1,0,,,0,23,25,31
2023-11-27,earlyseason,low,moderate,persistentslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,27,,-8.1,-10.9,-9.5,27.5,0,,,0,22,26,58
2023-11-28,earlyseason,low,moderate,persistentslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,28,,-8.7,-12.1,-10.4,28.4,0,,,0.2,21,26,52
2023-11-29,earlyseason,low,moderate,deeppersistentslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,29,,-10.2,-14.1,-12.2,30.2,0,,,0.2,23,25,41
2023-11-30,earlyseason,low,moderate,deeppersistentslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,11,30,,-9.7,-18.3,-14,32,0,,,0,23,,
2023-12-01,earlyseason,low,low,deeppersistentslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,12,1,,-8.5,-16.5,-12.5,30.5,0,,,0.4,22,27,41
2023-12-02,earlyseason,low,low,deeppersistentslab,,,Possible,,,-116.34,51.44,YOHO PARK,11790J1,2023,12,2,,-6.8,-10.5,-8.6,26.6,0,,,2.3,24,27,46
2023-12-03,earlyseason,low,moderate,deeppersistentslab,windslab,,Possible,Likely,,-116.34,51.44,YOHO PARK,11790J1,2023,12,3,,-5.6,-8.8,-7.2,25.2,0,,,6.7,24,24,46
2023-12-04,earlyseason,low,moderate,windslab,deeppersistentslab,,Likely,Possible,,-116.34,51.44,YOHO PARK,11790J1,2023,12,4,,-1.3,-6.8,-4,22,0,,,6.1,33,27,47
2023-12-05,moderate,considerable,high,windslab,deeppersistentslab,,Likely,Likely,,-116.34,51.44,YOHO PARK,11790J1,2023,12,5,,0.4,-4,-1.8,19.8,0,,,25.4,40,26,46
2023-12-06,moderate,considerable,high,stormslab,deeppersistentslab,,Certain,Certain,,-116.34,51.44,YOHO PARK,11790J1,2023,12,6,,0.7,-0.8,-0.1,18.1,0,,,14.3,45,27,32
